idx vel[km/s]  dmass[Msun] mass[Msun] X_IGE0     X_56Ni0    X_IME      X_Ti       X_CO       rad[cm]    dens[gcc]  temp[K]    X_56Ni     X_Ni       X_Co       X_Fe       X_Ca       X_S        X_Si       X_O        X_C       
#(1) (2)        (3)        (4)        (5)        (6)        (7)        (8)        (9)        (10)       (11)       (12)       (13)       (14)       (15)       (16)       (17)       (18)       (19)       (20)       (21)      
 487 2.4325e+04 1.3670e-04 9.9005e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.2034e+14 1.4173e-13 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 488 2.4375e+04 1.3491e-04 9.9018e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.2120e+14 1.3931e-13 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 489 2.4425e+04 1.3314e-04 9.9031e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.2206e+14 1.3692e-13 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 490 2.4475e+04 1.3140e-04 9.9045e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.2293e+14 1.3458e-13 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 491 2.4525e+04 1.2968e-04 9.9058e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.2379e+14 1.3227e-13 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 492 2.4575e+04 1.2798e-04 9.9070e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.2466e+14 1.3001e-13 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 493 2.4625e+04 1.2630e-04 9.9083e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.2552e+14 1.2778e-13 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 494 2.4675e+04 1.2464e-04 9.9095e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.2638e+14 1.2559e-13 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 495 2.4725e+04 1.2300e-04 9.9108e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.2725e+14 1.2344e-13 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 496 2.4775e+04 1.2138e-04 9.9120e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.2811e+14 1.2133e-13 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 497 2.4825e+04 1.1979e-04 9.9132e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.2898e+14 1.1925e-13 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 498 2.4875e+04 1.1821e-04 9.9144e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.2984e+14 1.1721e-13 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 499 2.4925e+04 1.1665e-04 9.9155e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.3070e+14 1.1520e-13 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 500 2.4975e+04 1.1512e-04 9.9167e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.3157e+14 1.1323e-13 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 501 2.5025e+04 1.1360e-04 9.9178e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.3243e+14 1.1129e-13 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 502 2.5075e+04 1.1210e-04 9.9189e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.3330e+14 1.0938e-13 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 503 2.5125e+04 1.1062e-04 9.9201e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.3416e+14 1.0751e-13 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 504 2.5175e+04 1.0916e-04 9.9211e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.3502e+14 1.0567e-13 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 505 2.5225e+04 1.0772e-04 9.9222e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.3589e+14 1.0386e-13 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 506 2.5275e+04 1.0629e-04 9.9233e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.3675e+14 1.0208e-13 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 507 2.5325e+04 1.0489e-04 9.9243e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.3762e+14 1.0033e-13 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 508 2.5375e+04 1.0350e-04 9.9254e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.3848e+14 9.8615e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 509 2.5425e+04 1.0213e-04 9.9264e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.3934e+14 9.6926e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 510 2.5475e+04 1.0077e-04 9.9274e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.4021e+14 9.5266e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 511 2.5525e+04 9.9436e-05 9.9284e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.4107e+14 9.3635e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 512 2.5575e+04 9.8117e-05 9.9294e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.4194e+14 9.2031e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 513 2.5625e+04 9.6814e-05 9.9303e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.4280e+14 9.0455e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 514 2.5675e+04 9.5528e-05 9.9313e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.4366e+14 8.8906e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 515 2.5725e+04 9.4258e-05 9.9322e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.4453e+14 8.7384e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 516 2.5775e+04 9.3004e-05 9.9332e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.4539e+14 8.5887e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 517 2.5825e+04 9.1767e-05 9.9341e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.4626e+14 8.4417e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 518 2.5875e+04 9.0545e-05 9.9350e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.4712e+14 8.2971e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 519 2.5925e+04 8.9339e-05 9.9359e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.4798e+14 8.1550e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 520 2.5975e+04 8.8148e-05 9.9368e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.4885e+14 8.0154e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 521 2.6025e+04 8.6972e-05 9.9376e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.4971e+14 7.8781e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 522 2.6075e+04 8.5812e-05 9.9385e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.5058e+14 7.7432e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 523 2.6125e+04 8.4666e-05 9.9393e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.5144e+14 7.6106e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 524 2.6175e+04 8.3535e-05 9.9402e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.5230e+14 7.4803e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 525 2.6225e+04 8.2418e-05 9.9410e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.5317e+14 7.3522e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 526 2.6275e+04 8.1316e-05 9.9418e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.5403e+14 7.2263e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 527 2.6325e+04 8.0228e-05 9.9426e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.5490e+14 7.1025e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 528 2.6375e+04 7.9154e-05 9.9434e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.5576e+14 6.9809e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 529 2.6425e+04 7.8094e-05 9.9442e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.5662e+14 6.8614e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 530 2.6475e+04 7.7047e-05 9.9450e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.5749e+14 6.7439e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 531 2.6525e+04 7.6014e-05 9.9457e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.5835e+14 6.6284e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 532 2.6575e+04 7.4994e-05 9.9465e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.5922e+14 6.5149e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 533 2.6625e+04 7.3988e-05 9.9472e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.6008e+14 6.4033e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 534 2.6675e+04 7.2994e-05 9.9479e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.6094e+14 6.2937e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 535 2.6725e+04 7.2013e-05 9.9487e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.6181e+14 6.1859e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 536 2.6775e+04 7.1045e-05 9.9494e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.6267e+14 6.0799e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 537 2.6825e+04 7.0090e-05 9.9501e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.6354e+14 5.9758e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 538 2.6875e+04 6.9147e-05 9.9508e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.6440e+14 5.8735e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 539 2.6925e+04 6.8216e-05 9.9514e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.6526e+14 5.7729e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 540 2.6975e+04 6.7297e-05 9.9521e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.6613e+14 5.6741e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 541 2.7025e+04 6.6390e-05 9.9528e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.6699e+14 5.5769e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 542 2.7075e+04 6.5494e-05 9.9534e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.6786e+14 5.4814e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 543 2.7125e+04 6.4611e-05 9.9541e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.6872e+14 5.3875e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 544 2.7175e+04 6.3739e-05 9.9547e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.6958e+14 5.2953e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 545 2.7225e+04 6.2878e-05 9.9553e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.7045e+14 5.2046e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 546 2.7275e+04 6.2028e-05 9.9560e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.7131e+14 5.1155e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 547 2.7325e+04 6.1190e-05 9.9566e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.7218e+14 5.0279e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 548 2.7375e+04 6.0362e-05 9.9572e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.7304e+14 4.9418e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 549 2.7425e+04 5.9546e-05 9.9578e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.7390e+14 4.8571e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 550 2.7475e+04 5.8740e-05 9.9584e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.7477e+14 4.7740e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 551 2.7525e+04 5.7944e-05 9.9589e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.7563e+14 4.6922e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 552 2.7575e+04 5.7159e-05 9.9595e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.7650e+14 4.6119e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 553 2.7625e+04 5.6384e-05 9.9601e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.7736e+14 4.5329e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 554 2.7675e+04 5.5619e-05 9.9606e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.7822e+14 4.4553e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 555 2.7725e+04 5.4864e-05 9.9612e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.7909e+14 4.3790e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 556 2.7775e+04 5.4120e-05 9.9617e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.7995e+14 4.3040e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 557 2.7825e+04 5.3385e-05 9.9623e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.8082e+14 4.2303e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 558 2.7875e+04 5.2659e-05 9.9628e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.8168e+14 4.1578e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 559 2.7925e+04 5.1943e-05 9.9633e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.8254e+14 4.0866e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 560 2.7975e+04 5.1237e-05 9.9638e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.8341e+14 4.0167e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 561 2.8025e+04 5.0539e-05 9.9643e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.8427e+14 3.9479e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 562 2.8075e+04 4.9851e-05 9.9648e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.8514e+14 3.8803e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 563 2.8125e+04 4.9172e-05 9.9653e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.8600e+14 3.8138e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 564 2.8175e+04 4.8502e-05 9.9658e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.8686e+14 3.7485e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 565 2.8225e+04 4.7841e-05 9.9663e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.8773e+14 3.6843e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 566 2.8275e+04 4.7189e-05 9.9667e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.8859e+14 3.6212e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 567 2.8325e+04 4.6545e-05 9.9672e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.8946e+14 3.5592e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 568 2.8375e+04 4.5909e-05 9.9677e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.9032e+14 3.4983e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 569 2.8425e+04 4.5282e-05 9.9681e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.9118e+14 3.4384e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
 570 2.8475e+04 4.4664e-05 9.9686e-01 0.0000e+00 0.0000e+00 1.0000e+00 0.0000e+00 0.0000e+00 4.9205e+14 3.3795e-14 5.0000e+03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 1.0000e-01 3.5000e-01 5.5000e-01 0.0000e+00 0.0000e+00
